composition,NComp,Comp_L2Norm,Comp_L3Norm,Comp_L5Norm,Comp_L7Norm,Comp_L10Norm,mean_Number,maxdiff_Number,dev_Number,max_Number,min_Number,most_Number,mean_MendeleevNumber,maxdiff_MendeleevNumber,dev_MendeleevNumber,max_MendeleevNumber,min_MendeleevNumber,most_MendeleevNumber,mean_AtomicWeight,maxdiff_AtomicWeight,dev_AtomicWeight,max_AtomicWeight,min_AtomicWeight,most_AtomicWeight,mean_MeltingT,maxdiff_MeltingT,dev_MeltingT,max_MeltingT,min_MeltingT,most_MeltingT,mean_Column,maxdiff_Column,dev_Column,max_Column,min_Column,most_Column,mean_Row,maxdiff_Row,dev_Row,max_Row,min_Row,most_Row,mean_CovalentRadius,maxdiff_CovalentRadius,dev_CovalentRadius,max_CovalentRadius,min_CovalentRadius,most_CovalentRadius,mean_Electronegativity,maxdiff_Electronegativity,dev_Electronegativity,max_Electronegativity,min_Electronegativity,most_Electronegativity,mean_NsValence,maxdiff_NsValence,dev_NsValence,max_NsValence,min_NsValence,most_NsValence,mean_NpValence,maxdiff_NpValence,dev_NpValence,max_NpValence,min_NpValence,most_NpValence,mean_NdValence,maxdiff_NdValence,dev_NdValence,max_NdValence,min_NdValence,most_NdValence,mean_NfValence,maxdiff_NfValence,dev_NfValence,max_NfValence,min_NfValence,most_NfValence,mean_NValance,maxdiff_NValance,dev_NValance,max_NValance,min_NValance,most_NValance,mean_NsUnfilled,maxdiff_NsUnfilled,dev_NsUnfilled,max_NsUnfilled,min_NsUnfilled,most_NsUnfilled,mean_NpUnfilled,maxdiff_NpUnfilled,dev_NpUnfilled,max_NpUnfilled,min_NpUnfilled,most_NpUnfilled,mean_NdUnfilled,maxdiff_NdUnfilled,dev_NdUnfilled,max_NdUnfilled,min_NdUnfilled,most_NdUnfilled,mean_NfUnfilled,maxdiff_NfUnfilled,dev_NfUnfilled,max_NfUnfilled,min_NfUnfilled,most_NfUnfilled,mean_NUnfilled,maxdiff_NUnfilled,dev_NUnfilled,max_NUnfilled,min_NUnfilled,most_NUnfilled,mean_GSvolume_pa,maxdiff_GSvolume_pa,dev_GSvolume_pa,max_GSvolume_pa,min_GSvolume_pa,most_GSvolume_pa,mean_GSbandgap,maxdiff_GSbandgap,dev_GSbandgap,max_GSbandgap,min_GSbandgap,most_GSbandgap,mean_GSmagmom,maxdiff_GSmagmom,dev_GSmagmom,max_GSmagmom,min_GSmagmom,most_GSmagmom,mean_SpaceGroupNumber,maxdiff_SpaceGroupNumber,dev_SpaceGroupNumber,max_SpaceGroupNumber,min_SpaceGroupNumber,most_SpaceGroupNumber,frac_sValence,frac_pValence,frac_dValence,frac_fValence,CanFormIonic,MaxIonicChar,MeanIonicChar,Temperature,denstiy
Cs3K4Rb10Na9Ca9Mg9Zr10Cl102,8,0.6683902768070294,0.6547235827012547,0.6538506357852603,0.6538461817924295,0.6538461538624928,20.076923076923077,44,6.067061143984221,55,11,17,69.15384615384615,92,32.491124260355036,94,2,94,43.106336405256414,109.91568262,15.05370023562952,132.9054519,22.98976928,35.453,422.0417948717949,1956.4,356.4721761998685,2128.0,171.6,171.6,11.769230769230768,16,6.840236686390533,17,1,17,3.397435897435898,3,0.6114398422090732,6,3,3,129.77564102564102,142,36.32199211045365,244,102,102,2.427115384615385,2.37,0.9583875739644971,3.16,0.79,3.16,1.8333333333333335,1,0.2777777777777777,2,1,2,3.269230769230769,5,2.2633136094674557,5,0,5,0.1282051282051282,2,0.23997370151216302,2,0,0,0,0,0,0,0,0,5.230769230769231,6,2.3136094674556213,7,1,7,0.16666666666666669,1,0.27777777777777773,1,0,0,0.6538461538461539,1,0.4526627218934911,1,0,1,0.5128205128205128,8,0.9598948060486521,8,0,0,0,0,0,0,0,0,1.3333333333333335,8,0.8547008547008548,8,0,1,32.607510683759614,92.875,13.321556267808333,115.765,22.89,24.4975,1.6300384615384615,2.493,1.1284881656804733,2.493,0,2.493,0,0,0,0,0,0,116.62179487179486,165,68.81311637080867,229,64,64,0.35049019607843146,0.6250000000000001,0.02450980392156863,0,1,0.7544427103724891,0.3057058941404938,1000,1.95548269920079
Cs20Rb11BaNaLi8Mg5Zn7Cl66,8,0.5952166745198246,0.5611758564471634,0.5549238900614335,0.5546407643346921,0.5546222118281977,25.12605042016807,53,13.329143422074713,56,3,17,60.42016806722689,93,38.8945695925429,94,1,94,56.5813664477311,130.386,33.38770666451239,137.327,6.941,35.453,296.29084033613447,828.4,138.31252877621637,1000.0,171.6,171.6,10.571428571428571,16,7.298919567827131,17,1,17,3.7058823529411766,4,1.08353929807217,6,2,3,142.82352941176472,142,49.87938704893723,244,102,102,2.194453781512605,2.37,1.0710260574818165,3.16,0.79,3.16,1.6638655462184875,1,0.4462961655250335,2,1,2,2.773109243697479,5,2.4701645364027964,5,0,5,0.5882352941176471,10,1.1072664359861593,10,0,0,0,0,0,0,0,0,5.025210084033613,11,3.011086787656239,12,1,7,0.33613445378151263,1,0.4462961655250336,1,0,0,0.5546218487394958,1,0.4940329072805593,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.8907563025210085,1,0.19461902408022028,1,0,1,45.107836134451254,101.805,32.493894852059825,115.765,13.96,24.4975,1.382672268907563,2.493,1.2316240378504342,2.493,0,2.493,0,0,0,0,0,0,133.9579831932773,165,77.60045194548408,229,64,64,0.3311036789297659,0.5518394648829431,0.11705685618729098,0,1,0.7544427103724891,0.345668767643444,1350,2.03225526173826
K11Rb12Na2Sr7Ca3Zr4Zn16Cl93,8,0.6497737989281789,0.6303504876631235,0.6284050501699243,0.6283788626462072,0.6283783799203636,21.770270270270274,29,6.769722425127831,40,11,17,68.81081081081082,92,31.697589481373264,94,2,94,46.914550260540544,68.23423072,16.490028916742148,91.224,22.98976928,35.453,367.8497972972973,1956.4,260.27603360116876,2128.0,171.6,171.6,12.391891891891893,16,5.791271000730461,17,1,17,3.5135135135135136,2,0.6592403214024836,5,3,3,129.97297297297297,118,36.8791088385683,220,102,102,2.405202702702703,2.3400000000000003,0.948596603360117,3.16,0.82,3.16,1.8310810810810811,1,0.2807706355003652,2,1,2,3.141891891891892,5,2.3351899196493795,5,0,5,1.135135135135135,10,1.9634769905040175,10,0,0,0,0,0,0,0,0,6.108108108108109,11,2.3948137326515706,12,1,7,0.16891891891891894,1,0.2807706355003653,1,0,0,0.6283783783783784,1,0.46703798392987583,1,0,1,0.21621621621621623,8,0.42074506939371814,8,0,0,0,0,0,0,0,0,1.0135135135135136,8,0.37764791818845883,8,0,1,34.04498310811013,76.76249999999999,17.057822848190074,90.7225,13.96,24.4975,1.5665472972972974,2.493,1.1643256939371804,2.493,0,2.493,0,0,0,0,0,0,120.31756756756758,165,70.77748356464573,229,64,64,0.2997787610619469,0.5143805309734513,0.18584070796460175,0,1,0.7456133690005964,0.3036941935356061,1050,2.06637288141858
CsK5Rb8Sr22Mg2Zr12Zn3Cl115,8,0.7047881278096005,0.6882979554061356,0.68642607571037,0.6863914111467019,0.6863905366867319,22.769230769230766,43,8.39781520254893,55,12,17,71.02366863905324,91,31.541472637512697,94,3,94,49.655416283431954,108.6004519,20.721499442155384,132.9054519,24.305,35.453,455.32284023668643,1956.4,411.8633045061448,2128.0,171.6,171.6,12.532544378698224,16,6.132838486047407,17,1,17,3.562130177514793,3,0.7849865200798292,6,3,3,129.5207100591716,142,38.04691712475053,244,102,102,2.499644970414201,2.37,0.9065228808515109,3.16,0.79,3.16,1.9171597633136093,1,0.15195546374426683,2,1,2,3.4319526627218933,5,2.152585693778229,5,0,5,0.31952662721893493,10,0.5823325513812542,10,0,0,0,0,0,0,0,0,5.668639053254438,11,2.052449143937537,12,1,7,0.08284023668639054,1,0.15195546374426666,1,0,0,0.6863905325443787,1,0.4305171387556458,1,0,1,0.5680473372781065,8,1.0554252302090263,8,0,0,0,0,0,0,0,0,1.3372781065088757,8,0.9461853576555441,8,0,1,33.18253451676627,101.805,14.267066162484188,115.765,13.96,24.4975,1.7111715976331359,2.493,1.0732792269178248,2.493,0,2.493,0,0,0,0,0,0,111.70414201183432,165,65.48734288015126,229,64,64,0.3382045929018789,0.6054279749478079,0.05636743215031315,0,1,0.7544427103724891,0.2888570869829248,1300,1.99661236403596
K9Rb3Sr7Li12Ca13Mg5Zn3Cl80,8,0.6286509525977195,0.6080960603152846,0.6060864824611929,0.6060610365314972,0.6060606072095477,17.833333333333332,35,4.148989898989898,38,3,17,62.61363636363636,93,38.74242424242424,94,1,94,37.72605378787879,80.679,9.369245718549127,87.62,6.941,35.453,391.4884090909091,943.4,277.6179338842976,1115.0,171.6,171.6,11.136363636363637,16,7.1466942148760335,17,1,17,3.25,3,0.5492424242424242,5,2,3,128.08333333333331,118,31.907828282828277,220,102,102,2.3147727272727274,2.3400000000000003,1.0245179063360883,3.16,0.82,3.16,1.8181818181818181,1,0.29752066115702486,2,1,2,3.0303030303030303,5,2.3875114784205693,5,0,5,0.2272727272727273,10,0.44421487603305787,10,0,0,0,0,0,0,0,0,5.075757575757575,11,2.6471533516988064,12,1,7,0.18181818181818182,1,0.2975206611570248,1,0,0,0.6060606060606061,1,0.47750229568411384,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.7878787878787878,1,0.3342516069788797,1,0,1,31.18179924242348,76.76249999999999,12.165604912768913,90.7225,13.96,24.4975,1.510909090909091,2.493,1.1904132231404958,2.493,0,2.493,0,0,0,0,0,0,126.27272727272725,165,75.48209366391185,229,64,64,0.3582089552238806,0.5970149253731343,0.04477611940298507,0,1,0.7456133690005964,0.3277100004177939,1500,1.69700958111888
RbBa12Sr2Li5Ca13Zr15Zn7Cl134,8,0.7210729852830295,0.7097577574580382,0.7089993020895433,0.7089947442905891,0.7089947090242115,21.947089947089946,53,8.285266369922454,56,3,17,73.87830687830687,93,28.532347918591306,94,1,94,47.83636402116402,130.386,20.79054318748075,137.327,6.941,35.453,481.15910052910056,1956.4,442.19009602194785,2128.0,171.6,171.6,13.132275132275131,16,5.484392934128384,17,1,17,3.4603174603174605,4,0.7299907617367936,6,2,3,123.09523809523809,118,29.993953136810276,220,102,102,2.5726984126984127,2.3400000000000003,0.8327874359620392,3.16,0.82,3.16,1.9682539682539681,1,0.06147644242882348,2,1,2,3.5449735449735447,5,2.063212116122169,5,0,5,0.5291005291005291,10,0.9350242154474958,10,0,0,0,0,0,0,0,0,6.042328042328042,11,1.7992777357856724,12,1,7,0.031746031746031744,1,0.06147644242882337,1,0,0,0.708994708994709,1,0.4126424232244338,1,0,1,0.6349206349206349,8,1.1690602166792643,8,0,0,0,0,0,0,0,0,1.3756613756613756,8,1.0514823213235909,8,0,1,27.854757495589944,76.76249999999999,7.125283493370172,90.7225,13.96,24.4975,1.7675238095238093,2.493,1.0287175610985133,2.493,0,2.493,0,0,0,0,0,0,107.62433862433862,165,61.85885053609921,229,64,64,0.3257443082311734,0.5866900175131349,0.08756567425569177,0,1,0.7456133690005964,0.26395362832173236,1000,2.19943641238761
Cs13K9Rb8Ba4Na8Sr9LiZnCl67,9,0.5872487642482622,0.5612542159876145,0.5583793077360094,0.558334340435914,0.5583333378353336,25.06666666666667,53,12.161111111111115,56,3,17,55.13333333333333,93,43.632222222222225,94,1,94,56.10730107450001,130.386,30.85042895154167,137.327,6.941,35.453,320.91375000000005,878.4,172.04766666666671,1050.0,171.6,171.6,10.133333333333333,16,7.698888888888889,17,1,17,3.783333333333333,4,1.0088888888888887,6,2,3,148.21666666666664,142,52.38249999999999,244,102,102,2.150916666666667,2.37,1.1268097222222222,3.16,0.79,3.16,1.675,1,0.43875,2,1,2,2.791666666666667,5,2.4659722222222222,5,0,5,0.08333333333333333,10,0.16527777777777777,10,0,0,0,0,0,0,0,0,4.55,11,2.8600000000000003,12,1,7,0.325,1,0.43875000000000003,1,0,0,0.5583333333333333,1,0.4931944444444445,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.8833333333333333,1,0.20611111111111113,1,0,1,46.14122916666667,101.805,27.450702430560554,115.765,13.96,24.4975,1.391925,2.493,1.2295337499999999,2.493,0,2.493,0,0,0,0,0,0,136.2833333333333,165,80.71638888888889,229,64,64,0.36813186813186816,0.6135531135531136,0.018315018315018316,0,1,0.7544427103724891,0.3601543306006928,1100,2.19301699010989
Cs3K7Rb8Ba6Li4Mg13Zr3Zn10Cl92,9,0.6467436511842671,0.6313178648873609,0.6301471234053182,0.6301371088937496,0.6301369865179146,21.10958904109589,53,7.996059298179771,56,3,17,71.78082191780821,93,28.00225182961156,94,1,94,45.9793551760274,130.386,19.924823293413397,137.327,6.941,35.453,374.46520547945204,1956.4,269.0933233252017,2128.0,171.6,171.6,12.027397260273972,16,6.266841808969788,17,1,17,3.4246575342465753,4,0.688872208669544,6,2,3,127.92465753424656,142,33.48376806155,244,102,102,2.412123287671233,2.37,0.9425295552636518,3.16,0.79,3.16,1.8493150684931505,1,0.255957965847251,2,1,2,3.150684931506849,5,2.3306436479639707,5,0,5,0.726027397260274,10,1.3227622443235127,10,0,0,0,0,0,0,0,0,5.726027397260274,11,2.4650028147870144,12,1,7,0.1506849315068493,1,0.25595796584725083,1,0,0,0.6301369863013698,1,0.4661287295927941,1,0,1,0.1643835616438356,8,0.322011634452993,8,0,0,0,0,0,0,0,0,0.9452054794520548,8,0.3754925877275286,8,0,1,32.83054794520616,101.805,16.14285638331441,115.765,13.96,24.4975,1.5709315068493148,2.493,1.1620589228748357,2.493,0,2.493,0,0,0,0,0,0,118.79452054794518,165,69.05610808782134,229,64,64,0.32296650717703346,0.5502392344497608,0.12679425837320574,0,1,0.7544427103724891,0.3008389408816059,1000,2.09235398711288
K5Rb4Ba7Sr5Li12Mg3Zr10Zn9Cl109,9,0.677076421584942,0.6653418065966548,0.6646378802619277,0.6646341731491515,0.6646341463627181,20.853658536585364,53,8.172218917311124,56,3,17,71.07926829268293,93,30.467801903628796,94,1,94,45.47558353658537,130.386,20.125302149018438,137.327,6.941,35.453,424.4773780487805,1956.4,346.96878792385485,2128.0,171.6,171.6,12.512195121951219,16,5.965496728138014,17,1,17,3.3719512195121952,4,0.7088042831647829,6,2,3,123.78048780487805,118,29.147531231409875,220,102,102,2.4795121951219516,2.3400000000000003,0.9045508625817966,3.16,0.82,3.16,1.8719512195121952,1,0.2233045806067816,2,1,2,3.323170731707317,5,2.228955978584176,5,0,5,0.6707317073170732,10,1.1860499702558003,10,0,0,0,0,0,0,0,0,5.865853658536585,11,2.1808447352766214,12,1,7,0.12804878048780488,1,0.22330458060678168,1,0,0,0.6646341463414634,1,0.44579119571683523,1,0,1,0.4878048780487805,8,0.9161213563355145,8,0,0,0,0,0,0,0,0,1.2804878048780488,8,0.8194527067221893,8,0,1,28.90433434959207,76.76249999999999,10.216003804781296,90.7225,13.96,24.4975,1.6569329268292683,2.493,1.1113574509220703,2.493,0,2.493,0,0,0,0,0,0,114.51829268292681,165,67.15236466389054,229,64,64,0.3191268191268191,0.5665280665280665,0.11434511434511435,0,1,0.7456133690005964,0.28780897137164624,1350,1.89461051658341
Cs6K9Rb2Na3Sr5Li8Ca9Zn10Cl76,9,0.6139650845121406,0.5952547603724835,0.5937622720922061,0.5937501275545118,0.5937500001673279,20.265625,52,6.685791015625,55,3,17,62.625,93,38.25390625,94,1,94,43.685783744062505,125.9644519,16.49211383260254,132.9054519,6.941,35.453,355.1465625,943.4,226.9343798828125,1115.0,171.6,171.6,11.46875,16,6.6513671875,17,1,17,3.40625,4,0.67724609375,6,2,3,131.125,142,36.40234375,244,102,102,2.303125,2.37,1.0175390625,3.16,0.79,3.16,1.78125,1,0.341796875,2,1,2,2.96875,5,2.412109375,5,0,5,0.78125,10,1.4404296875,10,0,0,0,0,0,0,0,0,5.53125,11,2.7548828125,12,1,7,0.21875,1,0.341796875,1,0,0,0.59375,1,0.482421875,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.8125,1,0.3046875,1,0,1,34.1168880208328,101.805,16.99142923991379,115.765,13.96,24.4975,1.48021875,2.493,1.202677734375,2.493,0,2.493,0,0,0,0,0,0,127.859375,165,75.8330078125,229,64,64,0.3220338983050847,0.536723163841808,0.14124293785310735,0,1,0.7544427103724891,0.3270160712804883,1500,1.78925035744255
K4Rb6Ba6Na10Li5Mg9Zr6Zn6Cl97,9,0.653888822742181,0.6412395941084124,0.6405260134187236,0.6405228943975252,0.6405228758282862,20.0,53,7.124183006535947,56,3,17,70.15686274509804,93,30.544149686018194,94,1,94,43.35032348235294,130.386,17.620991712110722,137.327,6.941,35.453,394.6343137254902,1956.4,299.38095860566443,2128.0,171.6,171.6,11.986928104575162,16,6.423170575419711,17,1,17,3.3398692810457513,4,0.6073732325174076,6,2,3,126.05228758169935,118,31.18287838011021,220,102,102,2.4241176470588233,2.3400000000000003,0.9426989619377164,3.16,0.82,3.16,1.8300653594771241,1,0.28211371694647364,2,1,2,3.202614379084967,5,2.302533213721218,5,0,5,0.5490196078431372,10,0.9975650390875304,10,0,0,0,0,0,0,0,0,5.5816993464052285,11,2.404203511469947,12,1,7,0.16993464052287582,1,0.2821137169464736,1,0,0,0.6405228758169934,1,0.4605066427442437,1,0,1,0.3660130718954248,8,0.6985347515912683,8,0,0,0,0,0,0,0,0,1.176470588235294,8,0.6243752402921952,8,0,1,29.746889978211108,76.76249999999999,10.501007020094262,90.7225,13.96,24.4975,1.5968235294117645,2.493,1.1480430603613994,2.493,0,2.493,0,0,0,0,0,0,118.05228758169935,165,69.24345337263446,229,64,64,0.3278688524590164,0.5737704918032787,0.09836065573770492,0,1,0.7456133690005964,0.3006458040125914,1150,1.96844415664335
Cs5K3Rb10Ba9Na9LiCa10Zr6Cl90,9,0.6459736981337708,0.6304700344327817,0.6293776476521493,0.6293706856257597,0.629370629419444,22.923076923076923,53,9.808499193114578,56,3,17,62.71328671328671,93,39.38187686439435,94,1,94,50.52577680433567,130.386,24.989076298880146,137.327,6.941,35.453,404.16545454545457,1956.4,319.767666878576,2128.0,171.6,171.6,11.32867132867133,16,7.138735390483642,17,1,17,3.6013986013986017,4,0.8551029390190231,6,2,3,136.8951048951049,142,44.0483153210426,244,102,102,2.3381118881118885,2.37,1.0345444765025185,3.16,0.79,3.16,1.8041958041958042,1,0.31492982541933595,2,1,2,3.1468531468531467,5,2.3326324025624725,5,0,5,0.08391608391608392,2,0.1607902586923566,2,0,0,0,0,0,0,0,0,5.034965034965035,6,2.4734705853586973,7,1,7,0.19580419580419584,1,0.31492982541933595,1,0,0,0.6293706293706294,1,0.46652648051249457,1,0,1,0.3356643356643357,8,0.6431610347694264,8,0,0,0,0,0,0,0,0,1.1608391608391608,8,0.5739155948946159,8,0,1,36.91684149183986,99.1716666667,18.034361745482872,115.765,16.5933333333,24.4975,1.569020979020979,2.493,1.1630505159176487,2.493,0,2.493,0,0,0,0,0,0,123.40559440559441,165,74.77627267837059,229,64,64,0.35833333333333334,0.625,0.016666666666666666,0,1,0.7544427103724891,0.33055917971340826,1400,2.00902996783216
Cs10Rb2Ba3Na6Li13Ca3Mg7Zr7Cl86,9,0.6417033885023321,0.6246520075875632,0.6232036196220861,0.6231886211618693,0.6231884062601146,20.565217391304348,53,9.478260869565219,56,3,17,65.2463768115942,93,36.117202268431,94,1,94,45.29668975782609,130.386,23.7916044415942,137.327,6.941,35.453,395.1101449275363,1956.4,297.9903654694392,2128.0,171.6,171.6,11.217391304347826,16,7.207309388783869,17,1,17,3.36231884057971,4,0.7765175383322831,6,2,3,130.0072463768116,142,35.28575929426591,244,102,102,2.3518840579710147,2.37,1.0072169712245327,3.16,0.79,3.16,1.7681159420289854,1,0.35622768325981946,2,1,2,3.1159420289855073,5,2.3482461667716867,5,0,5,0.10144927536231885,2,0.1926065952530981,2,0,0,0,0,0,0,0,0,4.9855072463768115,6,2.510817055240496,7,1,7,0.2318840579710145,1,0.35622768325981935,1,0,0,0.6231884057971014,1,0.46964923335433734,1,0,1,0.4057971014492754,8,0.7704263810123924,8,0,0,0,0,0,0,0,0,1.2608695652173914,8,0.6836798991808444,8,0,1,33.184734299512314,99.1716666667,16.354058671148778,115.765,16.5933333333,24.4975,1.5536086956521737,2.493,1.170835538752363,2.493,0,2.493,0,0,0,0,0,0,122.53623188405797,165,72.9582020583911,229,64,64,0.3546511627906977,0.6250000000000001,0.02034883720930233,0,1,0.7544427103724891,0.3218121275045527,1100,2.05803547672327
Cs5K11Ba7Sr2Li6Ca11Mg3Zr9Cl104,9,0.6716618395162806,0.6590285458611884,0.6582322749968826,0.6582278802149201,0.6582278481260405,21.22784810126582,53,7.781765742669442,56,3,17,67.0632911392405,93,35.49655503925653,94,1,94,46.16888961708861,130.386,19.749212636796983,137.327,6.941,35.453,437.11594936708855,1956.4,372.1232142284889,2128.0,171.6,171.6,11.848101265822784,16,6.782246434866208,17,1,17,3.4683544303797467,4,0.7458740586444479,6,2,3,130.74683544303798,142,38.052555680179466,244,102,102,2.421012658227848,2.37,0.9728440954975164,3.16,0.79,3.16,1.860759493670886,1,0.23970517545265185,2,1,2,3.291139240506329,5,2.2496394808524274,5,0,5,0.11392405063291139,2,0.21486941195321263,2,0,0,0,0,0,0,0,0,5.265822784810126,6,2.282967473161352,7,1,7,0.13924050632911392,1,0.2397051754526518,1,0,0,0.6582278481012658,1,0.44992789617048545,1,0,1,0.45569620253164556,8,0.8594776478128505,8,0,0,0,0,0,0,0,0,1.2531645569620253,8,0.7686268226245794,8,0,1,33.39736286919937,99.1716666667,14.553838861297757,115.765,16.5933333333,24.4975,1.6409620253164554,2.493,1.1216702451530203,2.493,0,2.493,0,0,0,0,0,0,117.40506329113924,165,70.30539977567697,229,64,64,0.35336538461538464,0.625,0.021634615384615384,0,1,0.7544427103724891,0.31055849723027307,1300,1.92003235564435
Cs7Rb5Ba11Sr3Li5Mg7Zr5Zn9Cl96,9,0.6641583067875712,0.6517543385800032,0.6510107040029454,0.6510067415130923,0.6510067114358966,23.61073825503356,53,11.081482816089366,56,3,17,71.26174496644295,93,29.605513265168234,94,1,94,52.47956485436241,130.386,27.872370055375875,137.327,6.941,35.453,403.16912751677853,1956.4,317.1383207963605,2128.0,171.6,171.6,12.322147651006711,16,6.0906265483536774,17,1,17,3.5637583892617446,4,0.8919418044232239,6,2,3,129.20805369127515,142,36.37710013062474,244,102,102,2.4453691275167784,2.37,0.930458988333859,3.16,0.79,3.16,1.8859060402684564,1,0.202153056168641,2,1,2,3.2550335570469797,5,2.271969731093194,5,0,5,0.6711409395973155,10,1.216161434169632,10,0,0,0,0,0,0,0,0,5.8120805369127515,11,2.29422098103689,12,1,7,0.11409395973154363,1,0.20215305616864104,1,0,0,0.6510067114093959,1,0.4543939462186388,1,0,1,0.2684563758389262,8,0.5188955452457097,8,0,0,0,0,0,0,0,0,1.0335570469798658,8,0.46754650691410304,8,0,1,33.47125279641946,101.805,16.857650030779787,115.765,13.96,24.4975,1.622959731543624,2.493,1.1328041079230664,2.493,0,2.493,0,0,0,0,0,0,116.57046979865771,165,68.44745732174226,229,64,64,0.3244803695150116,0.5600461893764435,0.11547344110854504,0,1,0.7544427103724891,0.2968180552816191,1450,2.06175471798201
Cs6K13Ba10Na12Sr5Ca4Mg2ZrCl77,9,0.6165373818311962,0.5946076960145501,0.5923397282192245,0.5923082667676415,0.5923076940041505,22.4,45,9.649230769230769,56,11,17,58.99230769230769,92,41.74781065088758,94,2,94,49.40757571353846,114.33723072,24.81630839541775,137.327,22.98976928,35.453,365.6313076923077,1956.4,241.58423905325446,2128.0,171.6,171.6,10.661538461538461,16,7.508639053254438,17,1,17,3.592307692307692,3,0.8292307692307691,6,3,3,140.26923076923077,142,45.334319526627226,244,102,102,2.242153846153846,2.37,1.087294674556213,3.16,0.79,3.16,1.7615384615384617,1,0.36319526627218923,2,1,2,2.9615384615384617,5,2.414792899408284,5,0,5,0.015384615384615385,2,0.030532544378698227,2,0,0,0,0,0,0,0,0,4.738461538461539,6,2.6790532544378696,7,1,7,0.23846153846153847,1,0.36319526627218934,1,0,0,0.5923076923076923,1,0.4829585798816568,1,0,1,0.06153846153846154,8,0.12213017751479291,8,0,0,0,0,0,0,0,0,0.8923076923076924,8,0.28828402366863903,8,0,1,38.533147435897696,92.875,19.106148520716594,115.765,22.89,24.4975,1.4766230769230768,2.493,1.2040157396449704,2.493,0,2.493,0,0,0,0,0,0,130.1846153846154,165,78.40331360946746,229,64,64,0.3717532467532468,0.625,0.003246753246753247,0,1,0.7544427103724891,0.3473790800732773,1500,1.9207395014985
Cs8Ba3Sr12Li7Ca11Mg9Zr2ZnCl95,9,0.658497858949482,0.6430574515378996,0.6419004988155076,0.6418919746500882,0.6418918919912711,21.2027027027027,53,8.41526661796932,56,3,17,67.20270270270271,93,34.52319211102994,94,1,94,46.288632535135136,130.386,21.229569855222792,137.327,6.941,35.453,425.7515540540541,1956.4,339.69851442658876,2128.0,171.6,171.6,11.621621621621621,16,6.909788166544924,17,1,17,3.4459459459459456,4,0.7635135135135134,6,2,3,129.72972972972974,142,35.867056245434625,244,102,102,2.395608108108108,2.37,0.9813139152666182,3.16,0.79,3.16,1.8986486486486487,1,0.18215850986121254,2,1,2,3.2094594594594597,5,2.298666910153397,5,0,5,0.0945945945945946,10,0.18535427319211104,10,0,0,0,0,0,0,0,0,5.202702702702703,11,2.3991964937910883,12,1,7,0.10135135135135136,1,0.18215850986121257,1,0,0,0.6418918918918919,1,0.45973338203067937,1,0,1,0.10810810810810811,8,0.21329437545653768,8,0,0,0,0,0,0,0,0,0.8513513513513513,8,0.41417092768444125,8,0,1,33.06010698198041,101.805,14.311842738009005,115.765,13.96,24.4975,1.6002364864864864,2.493,1.1461153214024833,2.493,0,2.493,0,0,0,0,0,0,119.62837837837839,165,71.41481008035063,229,64,64,0.3649350649350649,0.6168831168831168,0.01818181818181818,0,1,0.7544427103724891,0.3132168143659505,1450,2.0081323036963
CsRb12Na4Sr10Li9Ca6Mg2Zn10Cl82,9,0.6241776596971825,0.6046662115351004,0.6029579823675303,0.6029413869341052,0.6029411768454991,20.5,52,7.389705882352942,55,3,17,64.16176470588235,93,36.80579584775087,94,1,94,44.40567006632354,125.9644519,17.987234407519466,132.9054519,6.941,35.453,365.08676470588233,943.4,243.54312716262973,1115.0,171.6,171.6,11.588235294117647,16,6.586505190311419,17,1,17,3.397058823529412,4,0.6987456747404845,6,2,3,129.20588235294116,142,34.026384083044974,244,102,102,2.330220588235294,2.37,1.000616349480969,3.16,0.79,3.16,1.8088235294117647,1,0.3092560553633218,2,1,2,3.014705882352941,5,2.394031141868512,5,0,5,0.7352941176470589,10,1.3624567474048443,10,0,0,0,0,0,0,0,0,5.5588235294117645,11,2.6851211072664363,12,1,7,0.19117647058823528,1,0.3092560553633218,1,0,0,0.6029411764705882,1,0.47880622837370246,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.7941176470588235,1,0.32698961937716264,1,0,1,32.601789215683084,101.805,15.1162222462528,115.765,13.96,24.4975,1.5031323529411764,2.493,1.19366392733564,2.493,0,2.493,0,0,0,0,0,0,125.95588235294119,165,74.71150519031141,229,64,64,0.3253968253968254,0.5423280423280423,0.1322751322751323,0,1,0.7544427103724891,0.3209529695679317,1200,2.08111064505494
